12961;0.65265;161;2022-08-08 13:40:33.335483000
12960;0.65260;160;2022-08-08 13:40:33.839908000
12953;0.65225;153;2022-08-08 13:40:34.342752000
12948;0.65199;148;2022-08-08 13:40:34.845712000
12950;0.65209;150;2022-08-08 13:40:35.349486000
12931;0.65114;131;2022-08-08 13:40:35.852651000
12931;0.65114;131;2022-08-08 13:40:36.355504000
12906;0.64988;106;2022-08-08 13:40:36.858526000
12922;0.65068;122;2022-08-08 13:40:37.361670000
12928;0.65099;128;2022-08-08 13:40:37.864897000
12940;0.65159;140;2022-08-08 13:40:38.367755000
12917;0.65043;117;2022-08-08 13:40:38.870556000
12907;0.64993;107;2022-08-08 13:40:39.373523000
12927;0.65094;127;2022-08-08 13:40:39.876535000
12958;0.65250;158;2022-08-08 13:40:40.379484000
12964;0.65280;164;2022-08-08 13:40:40.883837000
13009;0.65507;209;2022-08-08 13:40:41.387793000
12980;0.65360;180;2022-08-08 13:40:41.890741000
12956;0.65240;156;2022-08-08 13:40:42.395008000
12950;0.65209;150;2022-08-08 13:40:42.897629000
12930;0.65109;130;2022-08-08 13:40:43.400558000
12924;0.65079;124;2022-08-08 13:40:43.903602000
12924;0.65079;124;2022-08-08 13:40:44.406952000
12918;0.65048;118;2022-08-08 13:40:44.909814000
12922;0.65068;122;2022-08-08 13:40:45.412725000
12909;0.65003;109;2022-08-08 13:40:45.915861000
12915;0.65033;115;2022-08-08 13:40:46.418884000
12932;0.65119;132;2022-08-08 13:40:46.921902000
12943;0.65174;143;2022-08-08 13:40:47.424978000
12941;0.65164;141;2022-08-08 13:40:47.928968000
12935;0.65134;135;2022-08-08 13:40:48.431999000
12930;0.65109;130;2022-08-08 13:40:48.934986000
12934;0.65129;134;2022-08-08 13:40:49.437881000
12936;0.65139;136;2022-08-08 13:40:49.940999000
12927;0.65094;127;2022-08-08 13:40:50.444012000
12930;0.65109;130;2022-08-08 13:40:50.946916000
12940;0.65159;140;2022-08-08 13:40:51.449987000
12932;0.65119;132;2022-08-08 13:40:51.954130000
12934;0.65129;134;2022-08-08 13:40:52.457133000
12933;0.65124;133;2022-08-08 13:40:52.959989000
12932;0.65119;132;2022-08-08 13:40:53.463094000
12921;0.65063;121;2022-08-08 13:40:53.966119000
12920;0.65058;120;2022-08-08 13:40:54.469039000
12924;0.65079;124;2022-08-08 13:40:54.972009000
12922;0.65068;122;2022-08-08 13:40:55.475136000
12924;0.65079;124;2022-08-08 13:40:55.977806000
12917;0.65043;117;2022-08-08 13:40:56.481031000
12917;0.65043;117;2022-08-08 13:40:56.984188000
12920;0.65058;120;2022-08-08 13:40:57.487222000
12919;0.65053;119;2022-08-08 13:40:57.990877000
12918;0.65048;118;2022-08-08 13:40:58.493137000
12921;0.65063;121;2022-08-08 13:40:58.996199000
12922;0.65068;122;2022-08-08 13:40:59.498961000
12918;0.65048;118;2022-08-08 13:41:00.002168000
12921;0.65063;121;2022-08-08 13:41:00.504894000
12925;0.65084;125;2022-08-08 13:41:01.008025000
12939;0.65154;139;2022-08-08 13:41:01.511169000
12956;0.65240;156;2022-08-08 13:41:02.015157000
13001;0.65466;201;2022-08-08 13:41:02.519219000
13002;0.65471;202;2022-08-08 13:41:03.021950000
13001;0.65466;201;2022-08-08 13:41:03.526171000
12998;0.65451;198;2022-08-08 13:41:04.030015000
13000;0.65461;200;2022-08-08 13:41:04.534202000
12998;0.65451;198;2022-08-08 13:41:05.038250000
13001;0.65466;201;2022-08-08 13:41:05.542316000
13006;0.65491;206;2022-08-08 13:41:06.046482000
13009;0.65507;209;2022-08-08 13:41:06.550352000
13007;0.65496;207;2022-08-08 13:41:07.054453000
13006;0.65491;206;2022-08-08 13:41:07.557244000
13006;0.65491;206;2022-08-08 13:41:08.061303000
13008;0.65501;208;2022-08-08 13:41:08.565244000
13009;0.65507;209;2022-08-08 13:41:09.069317000
13009;0.65507;209;2022-08-08 13:41:09.573345000
13008;0.65501;208;2022-08-08 13:41:10.077189000
13005;0.65486;205;2022-08-08 13:41:10.581330000
12998;0.65451;198;2022-08-08 13:41:11.085291000
12998;0.65451;198;2022-08-08 13:41:11.589355000
12999;0.65456;199;2022-08-08 13:41:12.093451000
13001;0.65466;201;2022-08-08 13:41:12.597810000
13003;0.65476;203;2022-08-08 13:41:13.100396000
13002;0.65471;202;2022-08-08 13:41:13.604394000
13002;0.65471;202;2022-08-08 13:41:14.108283000
13004;0.65481;204;2022-08-08 13:41:14.612803000
13043;0.65678;243;2022-08-08 13:41:15.116504000
13046;0.65693;246;2022-08-08 13:41:15.626454000
13047;0.65698;247;2022-08-08 13:41:16.130325000
13046;0.65693;246;2022-08-08 13:41:16.634519000
13044;0.65683;244;2022-08-08 13:41:17.144577000
13045;0.65688;245;2022-08-08 13:41:17.648499000
13045;0.65688;245;2022-08-08 13:41:18.152361000
13045;0.65688;245;2022-08-08 13:41:18.662280000
13037;0.65648;237;2022-08-08 13:41:19.166548000
13031;0.65617;231;2022-08-08 13:41:19.670719000
13029;0.65607;229;2022-08-08 13:41:20.174496000
13028;0.65602;228;2022-08-08 13:41:20.678571000
13029;0.65607;229;2022-08-08 13:41:21.183562000
13029;0.65607;229;2022-08-08 13:41:21.692614000
13027;0.65597;227;2022-08-08 13:41:22.196616000
13027;0.65597;227;2022-08-08 13:41:22.700759000
13029;0.65607;229;2022-08-08 13:41:23.204662000
13030;0.65612;230;2022-08-08 13:41:23.708856000
13027;0.65597;227;2022-08-08 13:41:24.213495000
13030;0.65612;230;2022-08-08 13:41:24.722752000
13027;0.65597;227;2022-08-08 13:41:25.226648000
13024;0.65582;224;2022-08-08 13:41:25.730607000
13023;0.65577;223;2022-08-08 13:41:26.235296000
13022;0.65572;222;2022-08-08 13:41:26.738414000
13022;0.65572;222;2022-08-08 13:41:27.242614000
13025;0.65587;225;2022-08-08 13:41:27.746556000
13028;0.65602;228;2022-08-08 13:41:28.251891000
13026;0.65592;226;2022-08-08 13:41:28.760747000
13026;0.65592;226;2022-08-08 13:41:29.264842000
13026;0.65592;226;2022-08-08 13:41:29.768560000
13026;0.65592;226;2022-08-08 13:41:30.272497000
13024;0.65582;224;2022-08-08 13:41:30.776612000
13024;0.65582;224;2022-08-08 13:41:31.280578000
13023;0.65577;223;2022-08-08 13:41:31.785491000
13021;0.65567;221;2022-08-08 13:41:32.294748000
13022;0.65572;222;2022-08-08 13:41:32.798958000
13022;0.65572;222;2022-08-08 13:41:33.302607000
13024;0.65582;224;2022-08-08 13:41:33.806922000
13025;0.65587;225;2022-08-08 13:41:34.310746000
13022;0.65572;222;2022-08-08 13:41:34.814857000
13023;0.65577;223;2022-08-08 13:41:35.318862000
13020;0.65562;220;2022-08-08 13:41:35.822929000
13022;0.65572;222;2022-08-08 13:41:36.326649000
13022;0.65572;222;2022-08-08 13:41:36.830586000
13017;0.65547;217;2022-08-08 13:41:37.340752000
13018;0.65552;218;2022-08-08 13:41:37.844686000
13017;0.65547;217;2022-08-08 13:41:38.349273000
13019;0.65557;219;2022-08-08 13:41:38.852810000
13020;0.65562;220;2022-08-08 13:41:39.356961000
13021;0.65567;221;2022-08-08 13:41:39.860982000
13022;0.65572;222;2022-08-08 13:41:40.365127000
13029;0.65607;229;2022-08-08 13:41:40.868901000
13022;0.65572;222;2022-08-08 13:41:41.373135000
13025;0.65587;225;2022-08-08 13:41:41.876845000
13027;0.65597;227;2022-08-08 13:41:42.385814000
13020;0.65562;220;2022-08-08 13:41:42.891011000
12947;0.65194;147;2022-08-08 13:41:43.393963000
12951;0.65214;151;2022-08-08 13:41:43.896752000
12950;0.65209;150;2022-08-08 13:41:44.400042000
12950;0.65209;150;2022-08-08 13:41:44.904169000
12946;0.65189;146;2022-08-08 13:41:45.406940000
12957;0.65245;157;2022-08-08 13:41:45.910020000
12959;0.65255;159;2022-08-08 13:41:46.414079000
12959;0.65255;159;2022-08-08 13:41:46.917112000
12959;0.65255;159;2022-08-08 13:41:47.421420000
12966;0.65290;166;2022-08-08 13:41:47.924174000
12971;0.65315;171;2022-08-08 13:41:48.428182000
12970;0.65310;170;2022-08-08 13:41:48.931118000
12971;0.65315;171;2022-08-08 13:41:49.435141000
12973;0.65325;173;2022-08-08 13:41:49.938128000
12973;0.65325;173;2022-08-08 13:41:50.442296000
12974;0.65330;174;2022-08-08 13:41:50.945101000
12975;0.65335;175;2022-08-08 13:41:51.449257000
12973;0.65325;173;2022-08-08 13:41:51.952355000
12972;0.65320;172;2022-08-08 13:41:52.456152000
12973;0.65325;173;2022-08-08 13:41:52.960240000
12970;0.65310;170;2022-08-08 13:41:53.463201000
12969;0.65305;169;2022-08-08 13:41:53.967250000
12969;0.65305;169;2022-08-08 13:41:54.470244000
12969;0.65305;169;2022-08-08 13:41:54.974418000
12964;0.65280;164;2022-08-08 13:41:55.477289000
10184;0.51281;200;2022-08-08 13:41:55.981241000
10084;0.50778;100;2022-08-08 13:41:56.484357000
10108;0.50899;124;2022-08-08 13:41:56.987326000
10179;0.51256;195;2022-08-08 13:41:57.491412000
10229;0.51508;245;2022-08-08 13:41:57.995289000
10244;0.51583;4;2022-08-08 13:41:58.497337000
10264;0.51684;24;2022-08-08 13:41:58.999130000
10287;0.51800;47;2022-08-08 13:41:59.501237000
10295;0.51840;55;2022-08-08 13:42:00.003220000
10309;0.51911;69;2022-08-08 13:42:00.506131000
10324;0.51986;84;2022-08-08 13:42:01.008268000
10335;0.52042;95;2022-08-08 13:42:01.511195000
10353;0.52132;113;2022-08-08 13:42:02.014410000
10331;0.52022;91;2022-08-08 13:42:02.517101000
10344;0.52087;104;2022-08-08 13:42:03.020347000
10355;0.52142;115;2022-08-08 13:42:03.522341000
10369;0.52213;129;2022-08-08 13:42:04.026275000
10381;0.52273;141;2022-08-08 13:42:04.529195000
10387;0.52303;147;2022-08-08 13:42:05.032184000
10396;0.52349;156;2022-08-08 13:42:05.535183000
10399;0.52364;159;2022-08-08 13:42:06.039467000
10403;0.52384;163;2022-08-08 13:42:06.542412000
10410;0.52419;170;2022-08-08 13:42:07.046517000
10415;0.52444;175;2022-08-08 13:42:07.549491000
10420;0.52470;180;2022-08-08 13:42:08.053471000
10428;0.52510;188;2022-08-08 13:42:08.557569000
10432;0.52530;192;2022-08-08 13:42:09.061489000
10438;0.52560;198;2022-08-08 13:42:09.564481000
10440;0.52570;200;2022-08-08 13:42:10.068485000
10443;0.52585;203;2022-08-08 13:42:10.572600000
10448;0.52611;208;2022-08-08 13:42:11.076612000
10454;0.52641;214;2022-08-08 13:42:11.580590000
10459;0.52666;219;2022-08-08 13:42:12.084608000
10462;0.52681;222;2022-08-08 13:42:12.588609000
10442;0.52580;202;2022-08-08 13:42:13.092710000
10448;0.52611;208;2022-08-08 13:42:13.596320000
10437;0.52555;197;2022-08-08 13:42:14.100680000
10453;0.52636;213;2022-08-08 13:42:14.604600000
10463;0.52686;223;2022-08-08 13:42:15.108699000
10470;0.52721;230;2022-08-08 13:42:15.617719000
10480;0.52772;240;2022-08-08 13:42:16.122688000
10485;0.52797;245;2022-08-08 13:42:16.626860000
10492;0.52832;252;2022-08-08 13:42:17.135914000
10495;0.52847;255;2022-08-08 13:42:17.640447000
10499;0.52867;3;2022-08-08 13:42:18.141735000
10503;0.52888;7;2022-08-08 13:42:18.643534000
10506;0.52903;10;2022-08-08 13:42:19.145574000
10509;0.52918;13;2022-08-08 13:42:19.647789000
10512;0.52933;16;2022-08-08 13:42:20.149773000
10515;0.52948;19;2022-08-08 13:42:20.651655000
10517;0.52958;21;2022-08-08 13:42:21.152709000
10519;0.52968;23;2022-08-08 13:42:21.654596000
10520;0.52973;24;2022-08-08 13:42:22.157569000
10522;0.52983;26;2022-08-08 13:42:22.658614000
10527;0.53008;31;2022-08-08 13:42:23.160687000
10528;0.53014;32;2022-08-08 13:42:23.662660000
10531;0.53029;35;2022-08-08 13:42:24.164599000
10533;0.53039;37;2022-08-08 13:42:24.667880000
10537;0.53059;41;2022-08-08 13:42:25.169868000
10536;0.53054;40;2022-08-08 13:42:25.671950000
10540;0.53074;44;2022-08-08 13:42:26.174053000
10543;0.53089;47;2022-08-08 13:42:26.675810000
10547;0.53109;51;2022-08-08 13:42:27.177821000
10544;0.53094;48;2022-08-08 13:42:27.680906000
10546;0.53104;50;2022-08-08 13:42:28.182920000
10549;0.53119;53;2022-08-08 13:42:28.684777000
